"","Date","num_day","num_ind","num_dir","percent_ind"
"7973","7/20/1999",73,0,73,0
"7974","7/20/2000",74,3,71,4.22535211267606
"7975","7/20/2001",65,5,60,8.33333333333333
"7976","7/20/2002",61,2,59,3.38983050847458
"7977","7/20/2003",125,7,118,5.93220338983051
"7978","7/20/2004",71,0,71,0
"7979","7/20/2005",67,1,66,1.51515151515152
"7980","7/20/2006",72,7,65,10.7692307692308
"7981","7/20/2007",65,5,60,8.33333333333333
"7982","7/20/2008",124,2,122,1.63934426229508
"7983","7/20/2009",72,1,71,1.40845070422535
"7984","7/20/2010",71,2,69,2.89855072463768
"7985","7/20/2011",74,2,72,2.77777777777778
"7986","7/20/2012",60,6,54,11.1111111111111
"7987","7/20/2013",65,6,59,10.1694915254237
"7988","7/20/2014",148,2,146,1.36986301369863
"7989","7/20/2015",72,0,72,0
"7990","7/20/2016",73,2,71,2.8169014084507
"7991","7/20/2017",67,5,62,8.06451612903226
"7992","7/20/2018",60,4,56,7.14285714285714
"7993","7/20/2019",55,4,51,7.84313725490196
"7994","7/20/2020",73,0,73,0
"7995","7/20/2021",71,5,66,7.57575757575758
"7996","7/21/1994",75,1,74,1.35135135135135
"7997","7/21/1995",62,1,61,1.63934426229508
"7998","7/21/1996",119,0,119,0
"7999","7/21/1997",74,0,74,0
"8000","7/21/1998",69,1,68,1.47058823529412
"8001","7/21/1999",71,0,71,0
"8002","7/21/2000",67,2,65,3.07692307692308
"8003","7/21/2001",59,4,55,7.27272727272727
"8004","7/21/2002",120,3,117,2.56410256410256
"8005","7/21/2003",75,1,74,1.35135135135135
"8006","7/21/2004",73,3,70,4.28571428571429
"8007","7/21/2005",68,2,66,3.03030303030303
"8008","7/21/2006",65,4,61,6.55737704918033
"8009","7/21/2007",53,5,48,10.4166666666667
"8010","7/21/2008",72,0,72,0
"8011","7/21/2009",67,0,67,0
"8012","7/21/2010",73,1,72,1.38888888888889
"8013","7/21/2011",70,3,67,4.47761194029851
"8014","7/21/2012",59,3,56,5.35714285714286
"8015","7/21/2013",123,6,117,5.12820512820513
"8016","7/21/2014",72,0,72,0
"8017","7/21/2015",67,5,62,8.06451612903226
"8018","7/21/2016",67,3,64,4.6875
"8019","7/21/2017",62,1,61,1.63934426229508
"8020","7/21/2018",56,7,49,14.2857142857143
"8021","7/21/2019",130,6,124,4.83870967741935
"8022","7/21/2020",75,1,74,1.35135135135135
"8023","7/21/2021",62,3,59,5.08474576271187
"8024","7/22/1994",55,1,54,1.85185185185185
"8025","7/22/1995",65,0,65,0
"8026","7/22/1996",77,0,77,0
"8027","7/22/1997",72,1,71,1.40845070422535
"8028","7/22/1998",74,1,73,1.36986301369863
"8029","7/22/1999",68,1,67,1.49253731343284
"8030","7/22/2000",60,2,58,3.44827586206897
"8031","7/22/2001",124,7,117,5.98290598290598
"8032","7/22/2002",72,1,71,1.40845070422535
"8033","7/22/2003",74,2,72,2.77777777777778
"8034","7/22/2004",71,1,70,1.42857142857143
"8035","7/22/2005",62,3,59,5.08474576271187
"8036","7/22/2006",56,2,54,3.7037037037037
"8037","7/22/2007",125,0,125,0
"8038","7/22/2008",73,1,72,1.38888888888889
"8039","7/22/2009",72,3,69,4.34782608695652
"8040","7/22/2010",63,3,60,5
"8041","7/22/2011",51,4,47,8.51063829787234
"8042","7/22/2012",127,5,122,4.0983606557377
"8043","7/22/2013",77,0,77,0
"8044","7/22/2014",74,3,71,4.22535211267606
"8045","7/22/2015",74,1,73,1.36986301369863
"8046","7/22/2016",64,5,59,8.47457627118644
"8047","7/22/2017",63,4,59,6.77966101694915
"8048","7/22/2018",130,5,125,4
"8049","7/22/2019",75,3,72,4.16666666666667
"8050","7/22/2020",69,2,67,2.98507462686567
"8051","7/22/2021",69,2,67,2.98507462686567
"8052","7/23/1994",60,2,58,3.44827586206897
"8053","7/23/1995",126,0,126,0
"8054","7/23/1996",75,0,75,0
"8055","7/23/1997",71,4,67,5.97014925373134
"8056","7/23/1998",70,3,67,4.47761194029851
"8057","7/23/1999",64,4,60,6.66666666666667
"8058","7/23/2000",125,14,111,12.6126126126126
"8059","7/23/2001",71,2,69,2.89855072463768
"8060","7/23/2002",74,0,74,0
"8061","7/23/2003",74,2,72,2.77777777777778
"8062","7/23/2004",66,3,63,4.76190476190476
"8063","7/23/2005",61,3,58,5.17241379310345
"8064","7/23/2006",126,4,122,3.27868852459016
"8065","7/23/2007",74,3,71,4.22535211267606
"8066","7/23/2008",71,1,70,1.42857142857143
"8067","7/23/2009",80,2,78,2.56410256410256
"8068","7/23/2010",66,3,63,4.76190476190476
"8069","7/23/2011",67,9,58,15.5172413793103
"8070","7/23/2012",75,0,75,0
"8071","7/23/2013",74,1,73,1.36986301369863
"8072","7/23/2014",72,2,70,2.85714285714286
"8073","7/23/2015",70,2,68,2.94117647058824
"8074","7/23/2016",67,3,64,4.6875
"8075","7/23/2017",132,6,126,4.76190476190476
"8076","7/23/2018",72,1,71,1.40845070422535
"8077","7/23/2019",70,2,68,2.94117647058824
"8078","7/23/2020",74,5,69,7.2463768115942
"8079","7/23/2021",65,5,60,8.33333333333333
"8080","7/24/1994",117,0,117,0
"8081","7/24/1995",71,2,69,2.89855072463768
"8082","7/24/1996",69,0,69,0
"8083","7/24/1997",76,1,75,1.33333333333333
"8084","7/24/1998",59,0,59,0
"8085","7/24/1999",62,2,60,3.33333333333333
"8086","7/24/2000",76,0,76,0
"8087","7/24/2001",72,5,67,7.46268656716418
"8088","7/24/2002",70,2,68,2.94117647058824
"8089","7/24/2003",67,2,65,3.07692307692308
"8090","7/24/2004",68,1,67,1.49253731343284
"8091","7/24/2005",123,5,118,4.23728813559322
"8092","7/24/2006",73,0,73,0
"8093","7/24/2007",68,0,68,0
"8094","7/24/2008",67,1,66,1.51515151515152
"8095","7/24/2009",52,1,51,1.96078431372549
"8096","7/24/2010",64,0,64,0
"8097","7/24/2011",130,6,124,4.83870967741935
"8098","7/24/2012",72,0,72,0
"8099","7/24/2013",67,5,62,8.06451612903226
"8100","7/24/2014",65,3,62,4.83870967741935
"8101","7/24/2015",60,5,55,9.09090909090909
"8102","7/24/2016",129,5,124,4.03225806451613
"8103","7/24/2017",74,2,72,2.77777777777778
"8104","7/24/2018",75,3,72,4.16666666666667
"8105","7/24/2019",70,5,65,7.69230769230769
"8106","7/24/2020",57,3,54,5.55555555555556
"8107","7/24/2021",62,5,57,8.7719298245614
"8108","7/25/1994",70,1,69,1.44927536231884
"8109","7/25/1995",73,0,73,0
"8110","7/25/1996",65,0,65,0
"8111","7/25/1997",65,2,63,3.17460317460317
"8112","7/25/1998",61,0,61,0
"8113","7/25/1999",124,4,120,3.33333333333333
"8114","7/25/2000",72,0,72,0
"8115","7/25/2001",74,1,73,1.36986301369863
"8116","7/25/2002",64,1,63,1.58730158730159
"8117","7/25/2003",68,4,64,6.25
"8118","7/25/2004",124,1,123,0.813008130081301
"8119","7/25/2005",74,2,72,2.77777777777778
"8120","7/25/2006",74,0,74,0
"8121","7/25/2007",72,1,71,1.40845070422535
"8122","7/25/2008",60,2,58,3.44827586206897
"8123","7/25/2009",66,5,61,8.19672131147541
"8124","7/25/2010",128,4,124,3.2258064516129
"8125","7/25/2011",69,2,67,2.98507462686567
"8126","7/25/2012",70,1,69,1.44927536231884
"8127","7/25/2013",77,2,75,2.66666666666667
"8128","7/25/2014",61,2,59,3.38983050847458
"8129","7/25/2015",58,2,56,3.57142857142857
"8130","7/25/2016",71,0,71,0
"8131","7/25/2017",69,5,64,7.8125
"8132","7/25/2018",68,2,66,3.03030303030303
"8133","7/25/2019",71,2,69,2.89855072463768
"8134","7/25/2020",57,4,53,7.54716981132075
"8135","7/25/2021",131,4,127,3.1496062992126
"8136","7/26/1994",75,3,72,4.16666666666667
"8137","7/26/1995",66,0,66,0
"8138","7/26/1996",56,0,56,0
"8139","7/26/1997",66,0,66,0
"8140","7/26/1998",126,4,122,3.27868852459016
"8141","7/26/1999",70,2,68,2.94117647058824
"8142","7/26/2000",74,1,73,1.36986301369863
"8143","7/26/2001",67,3,64,4.6875
"8144","7/26/2002",59,2,57,3.50877192982456
"8145","7/26/2003",68,3,65,4.61538461538462
"8146","7/26/2004",76,3,73,4.10958904109589
"8147","7/26/2005",74,1,73,1.36986301369863
"8148","7/26/2006",71,1,70,1.42857142857143
"8149","7/26/2007",66,1,65,1.53846153846154
"8150","7/26/2008",67,2,65,3.07692307692308
"8151","7/26/2009",155,7,148,4.72972972972973
"8152","7/26/2010",74,0,74,0
"8153","7/26/2011",74,1,73,1.36986301369863
"8154","7/26/2012",75,7,68,10.2941176470588
"8155","7/26/2013",61,5,56,8.92857142857143
"8156","7/26/2014",53,3,50,6
"8157","7/26/2015",135,6,129,4.65116279069767
"8158","7/26/2016",73,2,71,2.8169014084507
"8159","7/26/2017",72,1,71,1.40845070422535
"8160","7/26/2018",76,1,75,1.33333333333333
"8161","7/26/2019",67,6,61,9.83606557377049
"8162","7/26/2020",128,4,124,3.2258064516129
"8163","7/26/2021",77,0,77,0
"8164","7/27/1994",62,0,62,0
"8165","7/27/1995",73,0,73,0
"8166","7/27/1996",53,1,52,1.92307692307692
"8167","7/27/1997",127,1,126,0.793650793650794
"8168","7/27/1998",70,0,70,0
"8169","7/27/1999",73,2,71,2.8169014084507
"8170","7/27/2000",65,2,63,3.17460317460317
"8171","7/27/2001",61,7,54,12.962962962963
"8172","7/27/2002",65,3,62,4.83870967741935
"8173","7/27/2003",123,1,122,0.819672131147541
"8174","7/27/2004",70,1,69,1.44927536231884
"8175","7/27/2005",69,3,66,4.54545454545455
"8176","7/27/2006",70,1,69,1.44927536231884
"8177","7/27/2007",62,4,58,6.89655172413793
"8178","7/27/2008",146,4,142,2.8169014084507
"8179","7/27/2009",70,1,69,1.44927536231884
"8180","7/27/2010",75,1,74,1.35135135135135
"8181","7/27/2011",65,1,64,1.5625
"8182","7/27/2012",47,2,45,4.44444444444444
"8183","7/27/2013",63,5,58,8.62068965517241
"8184","7/27/2014",129,7,122,5.73770491803279
"8185","7/27/2015",75,0,75,0
"8186","7/27/2016",71,0,71,0
"8187","7/27/2017",66,1,65,1.53846153846154
"8188","7/27/2018",64,2,62,3.2258064516129
"8189","7/27/2019",45,0,45,0
"8190","7/27/2020",71,0,71,0
"8191","7/27/2021",69,2,67,2.98507462686567
"8192","7/28/1994",69,2,67,2.98507462686567
"8193","7/28/1995",67,1,66,1.51515151515152
"8194","7/28/1996",129,3,126,2.38095238095238
"8195","7/28/1997",71,3,68,4.41176470588235
"8196","7/28/1998",73,0,73,0
"8197","7/28/1999",74,5,69,7.2463768115942
"8198","7/28/2000",63,5,58,8.62068965517241
"8199","7/28/2001",61,3,58,5.17241379310345
"8200","7/28/2002",130,1,129,0.775193798449612
"8201","7/28/2003",77,0,77,0
"8202","7/28/2004",70,2,68,2.94117647058824
"8203","7/28/2005",72,1,71,1.40845070422535
"8204","7/28/2006",51,1,50,2
"8205","7/28/2007",57,1,56,1.78571428571429
"8206","7/28/2008",76,0,76,0
"8207","7/28/2009",73,1,72,1.38888888888889
"8208","7/28/2010",70,0,70,0
"8209","7/28/2011",70,4,66,6.06060606060606
"8210","7/28/2012",64,3,61,4.91803278688525
"8211","7/28/2013",130,5,125,4
"8212","7/28/2014",67,0,67,0
"8213","7/28/2015",71,1,70,1.42857142857143
"8214","7/28/2016",76,3,73,4.10958904109589
"8215","7/28/2017",67,3,64,4.6875
"8216","7/28/2018",60,2,58,3.44827586206897
"8217","7/28/2019",127,3,124,2.41935483870968
"8218","7/28/2020",71,1,70,1.42857142857143
"8219","7/28/2021",73,3,70,4.28571428571429
"8220","7/29/1994",72,0,72,0
"8221","7/29/1995",65,1,64,1.5625
"8222","7/29/1996",74,0,74,0
"8223","7/29/1997",71,0,71,0
"8224","7/29/1998",68,1,67,1.49253731343284
"8225","7/29/1999",65,2,63,3.17460317460317
"8226","7/29/2000",61,5,56,8.92857142857143
"8227","7/29/2001",129,6,123,4.8780487804878
"8228","7/29/2002",66,0,66,0
"8229","7/29/2003",76,0,76,0
"8230","7/29/2004",68,4,64,6.25
"8231","7/29/2005",67,5,62,8.06451612903226
"8232","7/29/2006",55,5,50,10
"8233","7/29/2007",120,3,117,2.56410256410256
"8234","7/29/2008",74,1,73,1.36986301369863
"8235","7/29/2009",69,1,68,1.47058823529412
"8236","7/29/2010",72,2,70,2.85714285714286
"8237","7/29/2011",66,4,62,6.45161290322581
"8238","7/29/2012",131,6,125,4.8
"8239","7/29/2013",74,1,73,1.36986301369863
"8240","7/29/2014",71,5,66,7.57575757575758
"8241","7/29/2015",75,0,75,0
"8242","7/29/2016",60,4,56,7.14285714285714
"8243","7/29/2017",50,2,48,4.16666666666667
"8244","7/29/2018",123,9,114,7.89473684210526
"8245","7/29/2019",71,0,71,0
"8246","7/29/2020",69,0,69,0
"8247","7/29/2021",64,2,62,3.2258064516129
"8248","7/3/1994",140,2,138,1.44927536231884
"8249","7/3/1995",70,1,69,1.44927536231884
"8250","7/3/1996",72,0,72,0
"8251","7/3/1997",73,1,72,1.38888888888889
"8252","7/3/1998",62,9,53,16.9811320754717
"8253","7/3/1999",61,3,58,5.17241379310345
"8254","7/3/2000",77,1,76,1.31578947368421
"8255","7/3/2001",76,1,75,1.33333333333333
"8256","7/3/2002",77,0,77,0
"8257","7/3/2003",74,3,71,4.22535211267606
"8258","7/3/2004",64,5,59,8.47457627118644
"8259","7/3/2005",125,3,122,2.45901639344262
"8260","7/3/2006",73,1,72,1.38888888888889
"8261","7/3/2007",77,0,77,0
"8262","7/3/2008",72,2,70,2.85714285714286
"8263","7/3/2009",63,4,59,6.77966101694915
"8264","7/3/2010",60,7,53,13.2075471698113
"8265","7/3/2011",127,4,123,3.2520325203252
"8266","7/3/2012",70,1,69,1.44927536231884
"8267","7/3/2013",74,3,71,4.22535211267606
"8268","7/3/2014",74,1,73,1.36986301369863
"8269","7/3/2015",62,4,58,6.89655172413793
"8270","7/3/2016",127,4,123,3.2520325203252
"8271","7/3/2017",77,1,76,1.31578947368421
"8272","7/3/2018",72,2,70,2.85714285714286
"8273","7/3/2019",65,1,64,1.5625
"8274","7/3/2020",64,1,63,1.58730158730159
"8275","7/3/2021",57,5,52,9.61538461538462
"8276","7/30/1994",61,1,60,1.66666666666667
"8277","7/30/1995",120,0,120,0
"8278","7/30/1996",72,1,71,1.40845070422535
"8279","7/30/1997",75,1,74,1.35135135135135
"8280","7/30/1998",68,0,68,0
"8281","7/30/1999",64,6,58,10.3448275862069
"8282","7/30/2000",125,3,122,2.45901639344262
"8283","7/30/2001",74,0,74,0
"8284","7/30/2002",72,1,71,1.40845070422535
"8285","7/30/2003",72,2,70,2.85714285714286
"8286","7/30/2004",55,3,52,5.76923076923077
"8287","7/30/2005",53,4,49,8.16326530612245
"8288","7/30/2006",157,4,153,2.61437908496732
"8289","7/30/2007",72,1,71,1.40845070422535
"8290","7/30/2008",74,0,74,0
"8291","7/30/2009",69,3,66,4.54545454545455
"8292","7/30/2010",52,1,51,1.96078431372549
"8293","7/30/2011",50,3,47,6.38297872340426
"8294","7/30/2012",76,0,76,0
"8295","7/30/2013",74,5,69,7.2463768115942
"8296","7/30/2014",65,3,62,4.83870967741935
"8297","7/30/2015",69,5,64,7.8125
"8298","7/30/2016",62,3,59,5.08474576271187
"8299","7/30/2017",129,8,121,6.61157024793388
"8300","7/30/2018",76,1,75,1.33333333333333
"8301","7/30/2019",70,1,69,1.44927536231884
"8302","7/30/2020",50,2,48,4.16666666666667
"8303","7/30/2021",65,2,63,3.17460317460317
"8304","7/31/1994",125,6,119,5.04201680672269
"8305","7/31/1995",69,0,69,0
"8306","7/31/1996",69,0,69,0
"8307","7/31/1997",72,2,70,2.85714285714286
"8308","7/31/1998",66,3,63,4.76190476190476
"8309","7/31/1999",63,1,62,1.61290322580645
"8310","7/31/2000",74,2,72,2.77777777777778
"8311","7/31/2001",73,1,72,1.38888888888889
"8312","7/31/2002",73,4,69,5.79710144927536
"8313","7/31/2003",64,4,60,6.66666666666667
"8314","7/31/2004",54,2,52,3.84615384615385
"8315","7/31/2005",113,2,111,1.8018018018018
"8316","7/31/2006",69,1,68,1.47058823529412
"8317","7/31/2007",76,1,75,1.33333333333333
"8318","7/31/2008",68,1,67,1.49253731343284
"8319","7/31/2009",64,3,61,4.91803278688525
"8320","7/31/2010",70,6,64,9.375
"8321","7/31/2011",126,8,118,6.77966101694915
"8322","7/31/2012",68,0,68,0
"8323","7/31/2013",69,0,69,0
"8324","7/31/2014",71,2,69,2.89855072463768
"8325","7/31/2015",59,3,56,5.35714285714286
"8326","7/31/2016",132,10,122,8.19672131147541
"8327","7/31/2017",76,0,76,0
"8328","7/31/2018",70,0,70,0
"8329","7/31/2019",68,1,67,1.49253731343284
"8330","7/31/2020",66,5,61,8.19672131147541
"8331","7/31/2021",61,1,60,1.66666666666667
"8332","7/4/1994",69,1,68,1.47058823529412
"8333","7/4/1995",68,1,67,1.49253731343284
"8334","7/4/1996",74,0,74,0
"8335","7/4/1997",66,3,63,4.76190476190476
"8336","7/4/1998",62,2,60,3.33333333333333
"8337","7/4/1999",125,3,122,2.45901639344262
"8338","7/4/2000",72,0,72,0
"8339","7/4/2001",74,3,71,4.22535211267606
"8340","7/4/2002",71,0,71,0
"8341","7/4/2003",62,2,60,3.33333333333333
"8342","7/4/2004",162,7,155,4.51612903225806
"8343","7/4/2005",72,1,71,1.40845070422535
"8344","7/4/2006",75,0,75,0
"8345","7/4/2007",78,4,74,5.40540540540541
"8346","7/4/2008",76,0,76,0
"8347","7/4/2009",67,6,61,9.83606557377049
"8348","7/4/2010",124,6,118,5.08474576271187
"8349","7/4/2011",72,1,71,1.40845070422535
"8350","7/4/2012",74,4,70,5.71428571428571
"8351","7/4/2013",68,3,65,4.61538461538462
"8352","7/4/2014",55,3,52,5.76923076923077
"8353","7/4/2015",57,7,50,14
"8354","7/4/2016",73,1,72,1.38888888888889
"8355","7/4/2017",72,1,71,1.40845070422535
"8356","7/4/2018",72,3,69,4.34782608695652
"8357","7/4/2019",69,2,67,2.98507462686567
"8358","7/4/2020",60,3,57,5.26315789473684
"8359","7/4/2021",126,6,120,5
"8360","7/5/1994",72,2,70,2.85714285714286
"8361","7/5/1995",73,1,72,1.38888888888889
"8362","7/5/1996",61,0,61,0
"8363","7/5/1997",59,2,57,3.50877192982456
"8364","7/5/1998",120,0,120,0
"8365","7/5/1999",76,0,76,0
"8366","7/5/2000",71,1,70,1.42857142857143
"8367","7/5/2001",61,1,60,1.66666666666667
"8368","7/5/2002",66,2,64,3.125
"8369","7/5/2003",60,3,57,5.26315789473684
"8370","7/5/2004",71,1,70,1.42857142857143
"8371","7/5/2005",72,1,71,1.40845070422535
"8372","7/5/2006",68,3,65,4.61538461538462
"8373","7/5/2007",65,2,63,3.17460317460317
"8374","7/5/2008",58,3,55,5.45454545454545
"8375","7/5/2009",130,4,126,3.17460317460317
"8376","7/5/2010",73,1,72,1.38888888888889
"8377","7/5/2011",71,0,71,0
"8378","7/5/2012",64,1,63,1.58730158730159
"8379","7/5/2013",62,3,59,5.08474576271187
"8380","7/5/2014",48,6,42,14.2857142857143
"8381","7/5/2015",123,3,120,2.5
"8382","7/5/2016",72,0,72,0
"8383","7/5/2017",67,3,64,4.6875
"8384","7/5/2018",69,4,65,6.15384615384615
"8385","7/5/2019",65,2,63,3.17460317460317
"8386","7/5/2020",125,4,121,3.30578512396694
"8387","7/5/2021",69,1,68,1.47058823529412
"8388","7/6/1994",72,1,71,1.40845070422535
"8389","7/6/1995",71,3,68,4.41176470588235
"8390","7/6/1996",61,2,59,3.38983050847458
"8391","7/6/1997",126,1,125,0.8
"8392","7/6/1998",75,0,75,0
"8393","7/6/1999",74,3,71,4.22535211267606
"8394","7/6/2000",70,2,68,2.94117647058824
"8395","7/6/2001",63,6,57,10.5263157894737
"8396","7/6/2002",63,1,62,1.61290322580645
"8397","7/6/2003",123,5,118,4.23728813559322
"8398","7/6/2004",72,1,71,1.40845070422535
"8399","7/6/2005",75,2,73,2.73972602739726
"8400","7/6/2006",67,4,63,6.34920634920635
"8401","7/6/2007",61,4,57,7.01754385964912
"8402","7/6/2008",127,6,121,4.95867768595041
"8403","7/6/2009",76,1,75,1.33333333333333
"8404","7/6/2010",77,2,75,2.66666666666667
"8405","7/6/2011",71,2,69,2.89855072463768
"8406","7/6/2012",55,4,51,7.84313725490196
"8407","7/6/2013",66,3,63,4.76190476190476
"8408","7/6/2014",125,9,116,7.75862068965517
"8409","7/6/2015",74,3,71,4.22535211267606
"8410","7/6/2016",72,2,70,2.85714285714286
"8411","7/6/2017",69,0,69,0
"8412","7/6/2018",66,5,61,8.19672131147541
"8413","7/6/2019",56,4,52,7.69230769230769
"8414","7/6/2020",73,8,65,12.3076923076923
"8415","7/6/2021",75,4,71,5.63380281690141
"8416","7/7/1994",71,2,69,2.89855072463768
"8417","7/7/1995",68,1,67,1.49253731343284
"8418","7/7/1996",123,5,118,4.23728813559322
"8419","7/7/1997",75,1,74,1.35135135135135
"8420","7/7/1998",75,3,72,4.16666666666667
"8421","7/7/1999",74,3,71,4.22535211267606
"8422","7/7/2000",65,2,63,3.17460317460317
"8423","7/7/2001",64,4,60,6.66666666666667
"8424","7/7/2002",124,7,117,5.98290598290598
"8425","7/7/2003",73,1,72,1.38888888888889
"8426","7/7/2004",74,1,73,1.36986301369863
"8427","7/7/2005",64,4,60,6.66666666666667
"8428","7/7/2006",72,8,64,12.5
"8429","7/7/2007",65,3,62,4.83870967741935
"8430","7/7/2008",66,1,65,1.53846153846154
"8431","7/7/2009",72,1,71,1.40845070422535
"8432","7/7/2010",75,4,71,5.63380281690141
"8433","7/7/2011",72,5,67,7.46268656716418
"8434","7/7/2012",57,7,50,14
"8435","7/7/2013",125,9,116,7.75862068965517
"8436","7/7/2014",77,2,75,2.66666666666667
"8437","7/7/2015",77,1,76,1.31578947368421
"8438","7/7/2016",69,5,64,7.8125
"8439","7/7/2017",60,3,57,5.26315789473684
"8440","7/7/2018",57,7,50,14
"8441","7/7/2019",133,0,133,0
"8442","7/7/2020",74,0,74,0
"8443","7/7/2021",73,0,73,0
"8444","7/8/1994",55,2,53,3.77358490566038
"8445","7/8/1995",50,0,50,0
"8446","7/8/1996",76,0,76,0
"8447","7/8/1997",75,0,75,0
"8448","7/8/1998",74,3,71,4.22535211267606
"8449","7/8/1999",68,2,66,3.03030303030303
"8450","7/8/2000",52,4,48,8.33333333333333
"8451","7/8/2001",155,9,146,6.16438356164384
"8452","7/8/2002",69,1,68,1.47058823529412
"8453","7/8/2003",76,1,75,1.33333333333333
"8454","7/8/2004",70,3,67,4.47761194029851
"8455","7/8/2005",64,3,61,4.91803278688525
"8456","7/8/2006",67,4,63,6.34920634920635
"8457","7/8/2007",129,6,123,4.8780487804878
"8458","7/8/2008",77,1,76,1.31578947368421
"8459","7/8/2009",69,1,68,1.47058823529412
"8460","7/8/2010",56,1,55,1.81818181818182
"8461","7/8/2011",65,3,62,4.83870967741935
"8462","7/8/2012",124,4,120,3.33333333333333
"8463","7/8/2013",75,0,75,0
"8464","7/8/2014",73,2,71,2.8169014084507
"8465","7/8/2015",66,3,63,4.76190476190476
"8466","7/8/2016",63,5,58,8.62068965517241
"8467","7/8/2017",60,2,58,3.44827586206897
"8468","7/8/2018",130,6,124,4.83870967741935
"8469","7/8/2019",73,0,73,0
"8470","7/8/2020",70,0,70,0
"8471","7/8/2021",75,3,72,4.16666666666667
"8472","7/9/1994",61,1,60,1.66666666666667
"8473","7/9/1995",134,1,133,0.75187969924812
"8474","7/9/1996",73,0,73,0
"8475","7/9/1997",69,0,69,0
"8476","7/9/1998",69,2,67,2.98507462686567
"8477","7/9/1999",69,6,63,9.52380952380952
"8478","7/9/2000",125,3,122,2.45901639344262
"8479","7/9/2001",77,0,77,0
"8480","7/9/2002",72,3,69,4.34782608695652
"8481","7/9/2003",74,0,74,0
"8482","7/9/2004",66,2,64,3.125
"8483","7/9/2005",53,2,51,3.92156862745098
"8484","7/9/2006",119,7,112,6.25
"8485","7/9/2007",75,0,75,0
"8486","7/9/2008",73,4,69,5.79710144927536
"8487","7/9/2009",72,8,64,12.5
"8488","7/9/2010",61,5,56,8.92857142857143
"8489","7/9/2011",67,3,64,4.6875
"8490","7/9/2012",71,0,71,0
"8491","7/9/2013",71,0,71,0
"8492","7/9/2014",71,2,69,2.89855072463768
"8493","7/9/2015",69,5,64,7.8125
"8494","7/9/2016",64,5,59,8.47457627118644
"8495","7/9/2017",129,1,128,0.78125
"8496","7/9/2018",73,3,70,4.28571428571429
"8497","7/9/2019",75,0,75,0
"8498","7/9/2020",72,4,68,5.88235294117647
"8499","7/9/2021",65,6,59,10.1694915254237
"8500","8/1/1994",71,1,70,1.42857142857143
"8501","8/1/1995",69,0,69,0
"8502","8/1/1996",65,1,64,1.5625
"8503","8/1/1997",56,5,51,9.80392156862745
"8504","8/1/1998",57,0,57,0
"8505","8/1/1999",124,3,121,2.47933884297521
"8506","8/1/2000",76,2,74,2.7027027027027
"8507","8/1/2001",75,1,74,1.35135135135135
"8508","8/1/2002",66,2,64,3.125
"8509","8/1/2003",56,4,52,7.69230769230769
"8510","8/1/2004",125,2,123,1.6260162601626
"8511","8/1/2005",77,1,76,1.31578947368421
"8512","8/1/2006",70,1,69,1.44927536231884
"8513","8/1/2007",75,4,71,5.63380281690141
"8514","8/1/2008",56,4,52,7.69230769230769
"8515","8/1/2009",56,2,54,3.7037037037037
"8516","8/1/2010",125,3,122,2.45901639344262
"8517","8/1/2011",72,1,71,1.40845070422535
"8518","8/1/2012",69,2,67,2.98507462686567
"8519","8/1/2013",70,2,68,2.94117647058824
"8520","8/1/2014",62,4,58,6.89655172413793
"8521","8/1/2015",58,3,55,5.45454545454545
"8522","8/1/2016",71,1,70,1.42857142857143
"8523","8/1/2017",75,3,72,4.16666666666667
"8524","8/1/2018",72,0,72,0
"8525","8/1/2019",75,4,71,5.63380281690141
"8526","8/1/2020",65,4,61,6.55737704918033
"8527","8/1/2021",124,9,115,7.82608695652174
"8528","8/10/1994",71,1,70,1.42857142857143
"8529","8/10/1995",73,0,73,0
"8530","8/10/1996",60,3,57,5.26315789473684
"8531","8/10/1997",155,2,153,1.30718954248366
"8532","8/10/1998",70,1,69,1.44927536231884
"8533","8/10/1999",70,3,67,4.47761194029851
"8534","8/10/2000",60,0,60,0
"8535","8/10/2001",59,4,55,7.27272727272727
"8536","8/10/2002",66,1,65,1.53846153846154
"8537","8/10/2003",124,3,121,2.47933884297521
"8538","8/10/2004",73,2,71,2.8169014084507
"8539","8/10/2005",71,5,66,7.57575757575758
"8540","8/10/2006",70,5,65,7.69230769230769
"8541","8/10/2007",55,1,54,1.85185185185185
"8542","8/10/2008",127,7,120,5.83333333333333
"8543","8/10/2009",73,1,72,1.38888888888889
"8544","8/10/2010",75,4,71,5.63380281690141
"8545","8/10/2011",72,3,69,4.34782608695652
"8546","8/10/2012",66,4,62,6.45161290322581
"8547","8/10/2013",61,8,53,15.0943396226415
"8548","8/10/2014",126,9,117,7.69230769230769
"8549","8/10/2015",76,0,76,0
"8550","8/10/2016",75,1,74,1.35135135135135
"8551","8/10/2017",70,2,68,2.94117647058824
"8552","8/10/2018",64,0,64,0
"8553","8/10/2019",58,4,54,7.40740740740741
"8554","8/10/2020",72,0,72,0
"8555","8/10/2021",70,1,69,1.44927536231884
"8556","8/11/1994",72,2,70,2.85714285714286
"8557","8/11/1995",58,3,55,5.45454545454545
"8558","8/11/1996",145,0,145,0
"8559","8/11/1997",75,1,74,1.35135135135135
"8560","8/11/1998",73,1,72,1.38888888888889
"8561","8/11/1999",69,1,68,1.47058823529412
"8562","8/11/2000",63,5,58,8.62068965517241
"8563","8/11/2001",59,3,56,5.35714285714286
